Episode,Score
1039,-30.910559912208612
1040,-133.54056936133534
1041,330.30687217653565
1042,-97.26437010014587
1043,-101.58126522376719
1044,-106.63847102959981
1045,-102.17908164885279
1046,-97.3501748498391
1047,-106.17806370270793
1048,-101.0655164920026
1049,-119.26947116751906
1050,770.4659218421123
1051,-36.962097034113896
1052,-109.25938268686026
1053,-124.32021477148481
1054,-120.60009963050227
1055,-113.07725805540554
1056,-122.4532829262104
1057,-121.64749919877116
1058,-122.17082194653716
1059,-120.66224426469799
1060,-126.25523204772185
1061,-120.73794539529092
1062,-124.91792410677813
1063,-117.647303663275
1064,-118.88533611476481
1065,-115.04885762397618
1066,-118.72994884498364
1067,-113.46003978553988
1068,-103.97072365009002
1069,-97.8950512387906
1070,-100.25158477309957
1071,-100.13286846378746
1072,-92.61708548728629
1073,-91.45023423446828
1074,-97.48879202203919
1075,-99.3041479537804
1076,-92.26811090970618
1077,-97.05805934617541
1078,-45.89555188842966
1079,-92.47488501716784
1080,-92.03691885746576
1081,-92.89232246648182
1082,-26.625007277173815
1083,-88.3587773772793
1084,-98.35352233071936
1085,-100.66984826256805
1086,-90.26434671646747
1087,-101.7779601957798
1088,-86.285300994325
1089,-137.0501329232333
1090,-88.37053332851701
1091,-100.09520735549096
1092,-99.22454827529907
1093,-98.22321306600443
1094,-94.24905634217063
1095,-92.19203567134618
1096,-84.82610345265034
1097,-100.10384603299994
1098,-99.78679786380027
1099,-100.78599429275954
1100,-101.55006380962529
1101,-96.53928954842866
1102,-102.72716329790784
1103,-91.0573611208267
1104,-85.91698719539906
1105,-97.12548946618058
1106,-95.2593451058974
1107,-105.74097273076974
1108,-98.80104283806601
1109,4.15509738779492
1110,-93.48930371153034
1111,-94.78901633784584
1112,0.091578132308409
1113,106.2925249538866
1114,-70.88861955096677
1115,-93.52575444396349
1116,-89.55677988651955
1117,-90.52437216298509
1118,-97.7142587500571
1119,-106.77030920105219
1120,-102.20311457438373
1121,-92.43261918486078
1122,-100.28636382539949
1123,-105.42758902782275
1124,-102.83821204136386
1125,-95.42890990263577
1126,-96.16655396193164
1127,-96.2367596909582
1128,-81.43273918053866
1129,-92.96106883405066
1130,-108.87290015143017
1131,-101.88154979363766
1132,-94.52723225019525
